current_facet_id,facet_id,c,value
10,108,1581,Brücke
10,649,1672,Kapelle
10,757,1,Kopf
10,870,8,Wanddekoration
10,418,1,Arbeiten auf Papier
10,854,1,Brief
10,985,1596,Schloß
10,1831,13,Gruppe
10,1460,2,Sprache\
10,2640,2,Bericht
10,1456,4,Sammlung
10,561,3,Kruzifix
10,1219,3,Stadtplan
10,2143,5,Schlussstein
10,580,4,Vase
10,2048,95,Bauwerk
10,1393,3,Schmiedekunst
10,3806,1435,Turm
10,379,54,Kanzel
10,718,2,Retabel
10,4359,319,Aufbau
10,2349,9,Vedute
10,871,1,Gewölbebild
10,1601,1,Jugend
10,3183,25,Plastik
10,1961,4,Skizze
10,1901,1339,Klosterkirche
10,295,74,Brunnenskulptur
10,524,1,Geometrie
10,1730,4,Archivalien
10,1035,5,Freiskulptur
10,1911,3,Schrank
10,48,11,Figur
10,1261,1,Postkarte
10,2123,1256,Dorfkirche
10,657,1,Tierfigur
10,513,1117,Kloster
10,123,31,Gebäude
10,181,9,Konsole
10,977,83,Hausbau\
10,3966,1,Gefäß
10,2651,1,Kongress
10,294,1058,Innenraum
10,598,1160,Verwaltungsgebäude
10,779,1,Bibliographie
10,2381,6,Europa
10,627,3,Staatliche Hochschule für Baukunst und Bildende Künste Weimar 1946-1951
10,1370,1092,Laden
10,2698,2,Theater / Oper
10,1491,792,Museum
10,482,8,Hochaltar
10,910,1096,Fabrik
10,850,1081,Stadttor
10,1360,16,Wappen
10,444,3,Rezension
10,2200,1026,Hotel
10,1771,4,Staatsbibliotheken
10,569,868,Dorf
10,1412,2,Modellbau
10,373,142,Fenster
10,1036,5,Gruppe (3-figurig)
10,926,1,Grabplatte
10,5104,979,Gaststätte
10,472,4,Biographie
10,703,28,Altstadt
10,1635,1,Kanne
10,1875,948,Scheune
10,733,91,Kirchen
10,628,1,Kinder
10,968,4,Taufstein
10,1014,9,Sarkophag
10,357,5,Dresden
10,2463,900,Marktplatz
10,624,4,Großherzoglich Sächsische Kunstschule zu Weimar 1860-1910
10,3911,3,Österreich
10,3339,3,Konsolfigur
10,231,1,Arbeitende
10,2716,3,Traktat
10,500,7,Grafische Verfahren\
10,435,60,Modell
10,1192,840,Palais
10,4303,719,Tor
10,1108,2,Schulbuch
10,1454,17,Landschaftsgestaltung\
10,927,60,Tür
10,1674,553,Krankenhaus
10,1450,23,Kriege
10,4629,770,Palast
10,310,1,Natürliche Ressourcen\
10,1800,27,Inschrift
10,772,8,Profanarchitektur
10,686,1,Reliquiar
10,913,64,Decke
10,678,57,Schlösser
10,765,8,Handel
10,562,1,Geldwesen
10,620,1,Theater\
10,5300,665,Friedhof
10,1987,2,Sakralbau
10,963,1,Geographie
10,1824,1,Militärarchitektur
10,501,7,Fotografie\
10,331,2,Münze
10,3017,341,Park
10,6962,420,Bibliothek
10,704,710,Kreuzgang
10,1123,666,Portfolio-Pöppelmann-Zwinger
10,5100,1,Organisationen\
10,6464,1,Elektrotechnik\
10,1124,405,Festarchitektur
10,465,2,Bibliotheken
10,1206,1,Stuhl
10,4273,677,Saal
10,2013,2,Schüler
11,4,345632,Fotos
11,1,1462,Fotografie
11,11,345758,Kontaktbogen
11,10,11178,Architektur
11,72,68888,Politik
11,15,5,Skulptur
11,17,59976,Kunst und Kultur
11,155,47655,Gesellschaft
11,60,954,Bildnis
11,192,26158,Bildung und Wissenschaft
11,102,1167,Bildnis-Katalog
11,38,18677,Industrie
11,133,1,Bildnisse
11,115,1435,Wirtschaft
11,146,16252,Handel und Wirtschaft
11,184,760,Geschichte
11,328,12736,Bauwesen
11,450,5927,Stadt
11,77,10582,Sport
11,45,6402,Landwirtschaft
11,380,7203,Natur
11,386,7023,Verkehrswesen
11,204,5109,Sonstiges
11,424,236,Künstler
11,283,4775,Gesundheitswesen
11,605,3840,Militär
11,40,3117,Handwerk
11,1167,3302,Sonstiges &
11,417,121,Kunsthandwerk
11,980,3135,Gesundheit und Soziales
11,287,1310,Landschaft
11,198,2420,Kommunales
11,311,1825,Freizeit
11,780,97,Philosophie
11,1140,1405,Bergbau
11,925,2015,Galerie Neue Meister
11,2022,32,Medizin
11,967,1385,Alltag
11,199,1561,Gemäldegalerie Alte Meister
11,37,1340,Tierwelt
11,1290,959,Sozialwesen
11,1201,860,Museum für Sächsische Volkskunst mit Puppentheatersammlung
11,182,825,Kriegszerstörte Stadt
21,1,2,Fotografie
21,21,266164,Monografie
21,10,1223,Architektur
21,24,43,Bild
21,63,34,Illustration
21,64,2,Aufsatz
21,72,1616,Politik
21,25,1,Prospekt
21,22,55223,Medizin\
21,155,67,Gesellschaft
21,51,11,Druck
21,132,2499,Malerei
21,28,253,Zeichnung
21,60,59,Bildnis
21,94,11,Deckenmalerei
21,95,13,Freskomalerei
21,178,15269,Online-Publikation
21,111,102,Wandmalerei
21,38,23,Industrie
21,16,33,Statue
21,85,61,Buchmalerei
21,115,12134,Wirtschaft
21,186,11,Zeitschrift
21,12,1889,Recht
21,58,248,Nachrichtenmedien\
21,262,3470,Erziehung\
21,73,58,Relief
21,201,48,Zeitschriften\
21,235,14549,Biowissenschaften\
21,184,2028,Geschichte
21,320,11448,Physik
21,328,1,Bauwesen
21,319,1578,Musik
21,450,66,Stadt
21,77,406,Sport
21,126,57,Kirche
21,568,199,Druckgraphik
21,215,9606,Chemie
21,91,217,Möbel
21,253,9242,Ingenieurwissenschaften und Maschinenbau
21,263,7342,Landwirtschaft\
21,203,66,Text
21,858,229,Handschrift
21,45,68,Landwirtschaft
21,112,5,Buchkunst
21,380,20,Natur
21,522,7879,Informatik
21,1030,40,Karte
21,114,5,Straße
21,174,17,Wohnen
21,530,536,Geschichte Deutschlands
21,68,8,Oper
21,185,571,Quelle
21,353,1,Kapitell
21,188,502,Theologie\
21,315,3312,Tiere
21,529,30,Geografie\
21,363,4735,Mathematik
21,187,1,Bauernhof
21,168,3926,Geowissenschaften
21,413,34,Grabmal
21,1277,328,Buch
21,322,6,Ort
21,1482,1027,Deutschland
21,761,17,Schloss
21,523,8,Messen
21,152,3610,Technische Chemie
21,424,34,Künstler
21,283,38,Gesundheitswesen
21,211,3,Grundriss
21,18,3778,Astronomie\
21,170,533,Naturwissenschaften
21,169,614,Allgemeines\
21,605,17,Militär
21,1029,108,Verordnung
21,510,46,Leichenpredigt
21,1044,225,Literatur\
21,974,442,Geschichte Europas
21,962,439,Geografie\
21,1368,42,Photographie
21,422,3377,Auktionskatalog
21,1673,34,Personenkraftwagen
21,1542,2285,Soziale Probleme\
21,377,20,Gemälde
21,622,7,Statuette
21,196,1487,Handel\
21,33,109,Lyrik
21,39,2734,Sozialwissenschaften\
21,851,19,Lied
21,267,190,Keramik
21,40,13,Handwerk
21,427,3282,Management
21,314,2576,Pflanzen (Botanik)
21,1027,25,Denkmal
21,1540,8,Altar
21,606,10,Plan
21,288,8,Entwurf
21,167,3,Portal
21,417,1876,Kunsthandwerk
21,437,1,Rathaus
21,224,16,Miniatur
21,130,1314,Graphik
21,439,82,Französische Literatur
21,296,1,Brunnen
21,575,126,Ausstellung
21,441,60,Spanische und portugiesische Literatur
21,440,45,Italienische\
21,1046,398,Literatur
21,1174,534,Künste\
21,2093,32,Burg
21,372,10,Glasmalerei
21,287,15,Landschaft
21,511,2667,Psychologie
21,499,2636,Industrielle und handwerkliche Fertigung
21,414,12,Realismus
21,191,50,Urkunde
21,59,100,Freizeitgestaltung\
21,1004,3,Messgerät
21,1039,170,Kultur
21,264,97,Hauswirtschaft und Familienleben
21,455,18,Einblattdruck
21,905,2,Rückseite
21,1565,8,Villa
21,479,60,Schule
21,1834,24,Bayern
21,586,119,Biografie\
21,421,793,Kunst
21,830,677,Deutsche Literatur
21,831,28,Theater
21,571,9,Büste
21,362,2,Zyklus
21,992,3,Textilkunst
21,329,2,Platz
21,1012,1,Deckendekoration
21,311,4,Freizeit
21,1202,160,Theologie
21,194,3,Schriftkunst
21,780,868,Philosophie
21,361,1,Rundplastik
21,1140,22,Bergbau
21,585,244,Plastik\
21,1212,675,Bibliotheks- und Informationswissenschaft
21,2022,76,Medizin
21,80,468,Alte Geschichte\
21,1814,928,Aufsatzsammlung
21,175,390,Technik
21,452,12,Goldschmiedekunst
21,2063,158,Frankreich
21,173,3,Epitaph
21,967,44,Alltag
21,108,5,Brücke
21,1226,582,Deutsch
21,649,1,Kapelle
21,757,19,Kopf
21,418,1654,Arbeiten auf Papier
21,854,52,Brief
21,676,3,Lastkraftwagen
21,1831,11,Gruppe
21,1460,435,Sprache\
21,1470,100,Literatur in anderen Sprachen
21,2640,21,Bericht
21,1456,1141,Sammlung
21,1219,10,Stadtplan
21,221,137,Statistik
21,580,13,Vase
21,2048,14,Bauwerk
21,1393,7,Schmiedekunst
21,3806,1,Turm
21,930,1,Elektromotor
21,718,6,Retabel
21,2349,1272,Vedute
21,1740,5,Libretto
21,1601,76,Jugend
21,3183,1024,Plastik
21,1961,5,Skizze
21,1901,3,Klosterkirche
21,524,16,Geometrie
21,2320,1,City
21,1539,12,Altkarte
21,1730,8,Archivalien
21,1426,5,Studie
21,48,3,Figur
21,1261,2,Postkarte
21,2145,11,Veröffentlichung
21,2123,1,Dorfkirche
21,513,24,Kloster
21,1296,1,Initiale
21,123,11,Gebäude
21,977,664,Hausbau\
21,3966,30,Gefäß
21,2651,556,Kongress
21,294,10,Innenraum
21,779,172,Bibliographie
21,4972,25,Astronomie
21,2381,136,Europa
21,3122,224,Öffentliche Verwaltung
21,1491,70,Museum
21,1620,242,Öffentliche Darbietungen\
21,482,10,Hochaltar
21,910,1,Fabrik
21,896,18,Schale
21,850,2,Stadttor
21,1360,3,Wappen
21,444,45,Rezension
21,2200,2,Hotel
21,2867,29,Schriftsteller
21,1777,16,Zeitung
21,569,8,Dorf
21,373,5,Fenster
21,1290,2,Sozialwesen
21,2355,914,Paläontologie
21,5104,1,Gaststätte
21,472,115,Biographie
21,703,13,Altstadt
21,1635,2,Kanne
21,385,19,Arbeit
21,936,2,Innenstadt
21,1014,13,Sarkophag
21,357,17,Dresden
21,2463,1,Marktplatz
21,467,3,Akte
21,1621,1,Erster Mai
21,3911,37,Österreich
21,4104,36,Bibliografien
21,2324,51,Waffe
21,886,4,Bremse
21,2716,7,Traktat
21,687,233,Religion\
21,500,847,Grafische Verfahren\
21,435,111,Modell
21,5933,1,Leuchter
21,4303,2,Tor
21,1934,3,Flugschrift
21,1108,27,Schulbuch
21,7,20,Medaille
21,1454,795,Landschaftsgestaltung\
21,927,5,Tür
21,1674,12,Krankenhaus
21,872,1,Krug
21,1493,6,Querschnitt
21,4629,20,Palast
21,310,690,Natürliche Ressourcen\
21,1800,214,Inschrift
21,772,5,Profanarchitektur
21,686,2,Reliquiar
21,2090,115,Bräuche\
21,913,2,Decke
21,765,27,Handel
21,620,87,Theater\
21,2074,14,Schienenfahrzeug
21,5300,5,Friedhof
21,1987,6,Sakralbau
21,963,26,Geographie
21,3125,3,Gabelstapler
21,2925,2,Ortsansicht
21,501,734,Fotografie\
21,331,230,Münze
21,3017,3,Park
21,6962,193,Bibliothek
21,704,3,Kreuzgang
21,5100,61,Organisationen\
21,6464,704,Elektrotechnik\
21,3174,10,Territorium
21,465,1,Bibliotheken
21,4273,1,Saal
21,2013,15,Schüler
21,1581,28,Berufsausbildung
21,1129,3,Landesaufnahme
9,9,252913,Personalakten
9,30,43,Amtsbücher
9,115,1,Wirtschaft
9,1046,1,Literatur
9,1360,1,Wappen
20,20,232532,Abschnitt
20,123456789,232532,Abschnitt
20,123456789,232532,Abschnitt
66,4,154548,Fotos
66,1,21656,Fotografie
66,2,230,Foto
66,10,79358,Architektur
66,66,154549,Ortskatalog zur Kunst und Architektur
66,24,11972,Bild
66,63,74,Illustration
66,64,4,Aufsatz
66,15,6336,Skulptur
66,155,3,Gesellschaft
66,51,9929,Druck
66,36,24300,Wohnhaus
66,6,9677,Kunstgewerbe
66,27,7184,Zeichenkunst
66,50,10674,Druckgrafik
66,23,2404,Tafelmalerei
66,132,10462,Malerei
66,28,6079,Zeichnung
66,60,104,Bildnis
66,179,4,Band
66,94,100,Deckenmalerei
66,172,2810,Grabskulptur
66,111,340,Wandmalerei
66,38,4,Industrie
66,133,3,Bildnisse
66,16,1667,Statue
66,153,1062,Bauskulptur
66,85,200,Buchmalerei
66,93,64,Deckenbild
66,73,1169,Relief
66,239,347,Grabstein
66,145,273,Wandbild
66,450,2434,Stadt
66,77,1,Sport
66,126,1550,Kirche
66,635,319,Mühle
66,568,11,Druckgraphik
66,236,3287,Print
66,203,34,Text
66,738,1080,Sakralraumskulptur
66,858,119,Handschrift
66,45,1,Landwirtschaft
66,112,397,Buchkunst
66,380,1,Natur
66,1030,24,Karte
66,114,2259,Straße
66,327,4338,Wohn- und Geschäftshaus
66,110,103,Bildfeld
66,353,108,Kapitell
66,315,1,Tiere
66,187,3934,Bauernhof
66,413,2006,Grabmal
66,1277,83,Buch
66,322,1855,Ort
66,761,2664,Schloss
66,211,94,Grundriss
66,1175,5,Buchseite
66,605,5,Militär
66,949,2398,Kirche (evangelisch)
66,116,373,Altarskulptur
66,1368,3388,Photographie
66,84,4,Bildseite
66,622,562,Statuette
66,412,1575,Denkmalskulptur
66,267,293,Keramik
66,1027,1031,Denkmal
66,1540,458,Altar
66,606,96,Plan
66,288,235,Entwurf
66,167,599,Portal
66,238,25,Porträt
66,417,1,Kunsthandwerk
66,437,980,Rathaus
66,224,40,Miniatur
66,587,445,Kirche (katholisch)
66,296,433,Brunnen
66,575,344,Ausstellung
66,474,120,Landkarte
66,2093,770,Burg
66,372,452,Glasmalerei
66,287,102,Landschaft
66,191,49,Urkunde
66,905,2,Rückseite
66,1565,1590,Villa
66,479,1056,Schule
66,268,353,Gruppe (2-figurig)
66,755,48,Aufriss
66,831,150,Theater
66,571,216,Büste
66,362,10,Zyklus
66,992,257,Textilkunst
66,3462,1,Sonstige
66,329,440,Platz
66,1566,1,Miniatur (in der Kolumne)
66,1012,87,Deckendekoration
66,758,54,Portalskulptur
66,700,304,Glasbild
66,194,265,Schriftkunst
66,1140,35,Bergbau
66,1173,713,Bauernhaus
66,175,3,Technik
66,452,21,Goldschmiedekunst
66,1672,198,Sitzfigur
66,173,298,Epitaph
66,96,982,Gasthaus
66,108,224,Brücke
66,649,162,Kapelle
66,757,305,Kopf
66,870,31,Wanddekoration
66,854,20,Brief
66,985,22,Schloß
66,1831,261,Gruppe
66,561,157,Kruzifix
66,1219,83,Stadtplan
66,2143,123,Schlussstein
66,580,606,Vase
66,2048,3,Bauwerk
66,1393,95,Schmiedekunst
66,3806,311,Turm
66,379,253,Kanzel
66,718,166,Retabel
66,2349,2,Vedute
66,871,9,Gewölbebild
66,778,54,Altarbild
66,3183,4,Plastik
66,1961,44,Skizze
66,1901,284,Klosterkirche
66,295,203,Brunnenskulptur
66,1426,63,Studie
66,1035,41,Freiskulptur
66,1911,245,Schrank
66,48,100,Figur
66,1261,12,Postkarte
66,2123,903,Dorfkirche
66,657,264,Tierfigur
66,513,273,Kloster
66,1296,29,Initiale
66,123,21,Gebäude
66,181,13,Konsole
66,3966,135,Gefäß
66,814,25,Mosaikkunst
66,294,526,Innenraum
66,598,364,Verwaltungsgebäude
66,1370,988,Laden
66,1491,246,Museum
66,482,45,Hochaltar
66,910,582,Fabrik
66,896,266,Schale
66,850,194,Stadttor
66,1360,130,Wappen
66,2200,361,Hotel
66,1777,8,Zeitung
66,569,418,Dorf
66,1412,96,Modellbau
66,373,101,Fenster
66,1036,142,Gruppe (3-figurig)
66,926,295,Grabplatte
66,5104,475,Gaststätte
66,1635,274,Kanne
66,1875,523,Scheune
66,385,1,Arbeit
66,733,8,Kirchen
66,628,1,Kinder
66,1479,13,vorbereitende Zeichnung
66,968,247,Taufstein
66,1014,7,Sarkophag
66,357,3,Dresden
66,2463,494,Marktplatz
66,3339,35,Konsolfigur
66,2324,612,Waffe
66,435,96,Modell
66,1192,78,Palais
66,5933,285,Leuchter
66,4303,285,Tor
66,1934,2,Flugschrift
66,7,64,Medaille
66,1271,34,Kleinskulptur
66,927,120,Tür
66,1674,208,Krankenhaus
66,872,252,Krug
66,1450,35,Kriege
66,1493,26,Querschnitt
66,861,151,Gartenskulptur
66,4629,25,Palast
66,1800,33,Inschrift
66,686,34,Reliquiar
66,1397,559,Glasgefäß
66,913,48,Decke
66,678,6,Schlösser
66,4395,208,Teller
66,5300,293,Friedhof
66,331,9,Münze
66,3017,331,Park
66,6962,145,Bibliothek
66,704,127,Kreuzgang
66,1123,4,Portfolio-Pöppelmann-Zwinger
66,1124,4,Festarchitektur
66,1206,156,Stuhl
66,4273,120,Saal
74,74,104964,Urkunden
74,157,16,Nachlässe
74,239,1,Grabstein
74,635,1,Mühle
74,2794,17,Haar- und Bartpflege
74,191,4,Urkunde
74,1730,1,Archivalien
74,1360,3,Wappen
74,628,1,Kinder
74,678,31,Schlösser
74,765,1,Handel
74,5300,1,Friedhof
30,9,43,Personalakten
30,30,104707,Amtsbücher
30,123456789,104707,Amtsbücher
14,10,32,Architektur
14,14,100141,Monographie
14,63,2,Illustration
14,132,8,Malerei
14,28,2,Zeichnung
14,178,1,Online-Publikation
14,186,14,Zeitschrift
14,320,20,Physik
14,215,58,Chemie
14,858,2,Handschrift
14,45,151,Landwirtschaft
14,1030,4,Karte
14,185,1,Quelle
14,363,95,Mathematik
14,1277,1790,Buch
14,1482,1,Deutschland
14,1528,1638,Mathematica
14,1029,3986,Verordnung
14,510,4288,Leichenpredigt
14,1368,1,Photographie
14,422,448,Auktionskatalog
14,33,2105,Lyrik
14,851,305,Lied
14,98,3124,book
14,34,3240,Gelegenheitsschrift:Tod
14,1283,1379,Varia
14,417,4,Kunsthandwerk
14,956,2905,Historische Drucke
14,372,1,Glasmalerei
14,691,300,VD18 digital
14,455,2400,Einblattdruck
14,806,663,Zoologica
14,421,6,Kunst
14,1202,1573,Theologie
14,194,1,Schriftkunst
14,1140,9,Bergbau
14,2022,1058,Medizin
14,156,1834,Dissertation:jur.
14,107,1247,DigiWunschbuch
14,55,224,Schauspiel
14,854,304,Brief
14,2257,454,Bucherhaltung
14,2640,10,Bericht
14,131,49,920 - Biografie\
14,221,8,Statistik
14,366,353,Kaiserreich Geschichtsschulbuecher
14,106,425,Itineraria
14,1740,1349,Libretto
14,524,44,Geometrie
14,1414,24,Vorlesungsverzeichnis
14,857,44,830 - Deutsche und verwandte Literaturen
14,779,72,Bibliographie
14,4972,138,Astronomie
14,627,551,Staatliche Hochschule für Baukunst und Bildende Künste Weimar 1946-1951
14,1353,739,Dissertation:phil.
14,444,26,Rezension
14,1777,2,Zeitung
14,1545,1036,Dissertation:med.
14,3160,933,Historische Drucke: 1601 bis 1700
14,1677,820,Hamburgensien: Darstellungen und Nachschlagewerke
14,472,306,Biographie
14,446,620,Dissertation:theol.
14,486,254,940 - Geschichte Europas
14,475,957,Amtsdruckschrift / Gesetzessammlung / Verordnung / Vertrag / Gesetz / Edikt
14,624,363,Großherzoglich Sächsische Kunstschule zu Weimar 1860-1910
14,3911,1,Österreich
14,2716,777,Traktat
14,1934,831,Flugschrift
14,1108,127,Schulbuch
14,1116,811,Gelegenheitsschrift:Einladung
14,521,276,Geographieschulbuecher Kaiserreich
14,562,375,Geldwesen
14,99,688,sh2008113365
14,1987,1,Sakralbau
14,963,85,Geographie
14,1903,307,Nordamericana
14,714,680,sh85148236
24,4,14321,Fotos
24,1,2266,Fotografie
24,2,177,Foto
24,21,43,Monografie
24,10,4,Architektur
24,66,11972,Ortskatalog zur Kunst und Architektur
24,24,85612,Bild
24,63,6,Illustration
24,15,72,Skulptur
24,155,2,Gesellschaft
24,51,17,Druck
24,36,1,Wohnhaus
24,6,176,Kunstgewerbe
24,27,134,Zeichenkunst
24,50,63,Druckgrafik
24,23,28271,Tafelmalerei
24,132,18976,Malerei
24,31,4,AV-Materialien
24,28,14,Zeichnung
24,60,43,Bildnis
24,102,15,Bildnis-Katalog
24,94,208,Deckenmalerei
24,95,309,Freskomalerei
24,172,4,Grabskulptur
24,178,17,Online-Publikation
24,111,506,Wandmalerei
24,38,1,Industrie
24,133,17,Bildnisse
24,16,5,Statue
24,153,3,Bauskulptur
24,85,286,Buchmalerei
24,93,1,Deckenbild
24,58,1,Nachrichtenmedien\
24,73,5,Relief
24,201,1,Zeitschriften\
24,145,15,Wandbild
24,184,10,Geschichte
24,450,17,Stadt
24,77,3,Sport
24,126,3,Kirche
24,568,47,Druckgraphik
24,236,2,Print
24,203,13,Text
24,738,12,Sakralraumskulptur
24,858,1,Handschrift
24,112,47,Buchkunst
24,380,2,Natur
24,522,1,Informatik
24,114,2,Straße
24,110,1,Bildfeld
24,204,17,Sonstiges
24,315,1,Tiere
24,401,29,liturgischer Text
24,867,1,Musik-Katalog
24,413,2,Grabmal
24,1277,2,Buch
24,322,1,Ort
24,424,4,Künstler
24,211,1,Grundriss
24,1175,30,Buchseite
24,116,18,Altarskulptur
24,1044,1,Literatur\
24,1368,10,Photographie
24,1542,1,Soziale Probleme\
24,84,1,Bildseite
24,377,75,Gemälde
24,622,1,Statuette
24,412,2,Denkmalskulptur
24,39,2,Sozialwissenschaften\
24,267,13,Keramik
24,1540,40,Altar
24,606,1,Plan
24,288,11,Entwurf
24,167,1,Portal
24,238,17,Porträt
24,224,2,Miniatur
24,1046,4,Literatur
24,1174,3,Künste\
24,2093,1,Burg
24,372,59,Glasmalerei
24,1377,495,Ausstellungen
24,2794,17,Haar- und Bartpflege
24,287,53,Landschaft
24,511,3,Psychologie
24,1039,6,Kultur
24,905,9,Rückseite
24,378,9,Reliefplastik
24,1909,19,Landschaften
24,421,14,Kunst
24,831,1,Theater
24,571,1,Büste
24,362,12,Zyklus
24,992,27,Textilkunst
24,700,1,Glasbild
24,1202,1,Theologie
24,194,2,Schriftkunst
24,780,7,Philosophie
24,1140,10,Bergbau
24,1173,6,Bauernhaus
24,1212,1,Bibliotheks- und Informationswissenschaft
24,1814,18,Aufsatzsammlung
24,452,3,Goldschmiedekunst
24,828,1,sonstiger Text
24,173,11,Epitaph
24,1736,1,Bildwerke / Bildende Kunst
24,108,3,Brücke
24,1226,4,Deutsch
24,870,3,Wanddekoration
24,883,135,Buchillustration
24,8,22,Stenografie
24,1831,3,Gruppe
24,1460,1,Sprache\
24,580,1,Vase
24,379,4,Kanzel
24,718,7,Retabel
24,2349,2,Vedute
24,778,2,Altarbild
24,3183,27,Plastik
24,1961,39,Skizze
24,1426,62,Studie
24,48,2,Figur
24,1296,7,Initiale
24,123,14,Gebäude
24,3966,1,Gefäß
24,2651,7,Kongress
24,3168,3,Frisör
24,814,128,Mosaikkunst
24,1874,15,Grafik
24,1249,1,Musizierende
24,2381,2,Europa
24,1620,2,Öffentliche Darbietungen\
24,482,2,Hochaltar
24,910,1,Fabrik
24,569,4,Dorf
24,373,3,Fenster
24,1036,3,Gruppe (3-figurig)
24,1875,1,Scheune
24,628,1,Kinder
24,1479,2,vorbereitende Zeichnung
24,357,2,Dresden
24,2463,1,Marktplatz
24,467,2,Akte
24,435,1,Modell
24,1108,1,Schulbuch
24,1271,12,Kleinskulptur
24,927,8,Tür
24,2167,1,Kosmetika
24,487,23,Sekkomalerei
24,4395,4,Teller
24,3017,1,Park
24,6962,1,Bibliothek
24,86,2,theologischer Text
24,2013,1,Schüler
63,4,433,Fotos
63,21,34,Monografie
63,66,74,Ortskatalog zur Kunst und Architektur
63,14,2,Monographie
63,24,6,Bild
63,63,84038,Illustration
63,52,1,Technik-Katalog
63,51,228,Druck
63,27,21,Zeichenkunst
63,50,78,Druckgrafik
63,132,4,Malerei
63,28,22,Zeichnung
63,179,1,Band
63,178,37,Online-Publikation
63,133,1,Bildnisse
63,85,5,Buchmalerei
63,184,2,Geschichte
63,450,1,Stadt
63,568,109,Druckgraphik
63,858,63,Handschrift
63,112,284,Buchkunst
63,185,2,Quelle
63,188,2,Theologie\
63,867,3,Musik-Katalog
63,1277,7,Buch
63,1482,2,Deutschland
63,1175,1,Buchseite
63,1368,2,Photographie
63,422,3,Auktionskatalog
63,238,18,Porträt
63,575,1,Ausstellung
63,1046,3,Literatur
63,1174,2,Künste\
63,1909,1,Landschaften
63,421,4,Kunst
63,830,1,Deutsche Literatur
63,194,1,Schriftkunst
63,1814,2,Aufsatzsammlung
63,2063,1,Frankreich
63,418,1,Arbeiten auf Papier
63,854,1,Brief
63,1456,1,Sammlung
63,1961,1,Skizze
63,1426,1,Studie
63,627,1,Staatliche Hochschule für Baukunst und Bildende Künste Weimar 1946-1951
63,472,1,Biographie
63,357,1,Dresden
63,624,1,Großherzoglich Sächsische Kunstschule zu Weimar 1860-1910
63,687,1,Religion\
63,500,2,Grafische Verfahren\
25,4,677,Fotos
25,21,1,Monografie
25,25,71290,Prospekt
25,52,669,Technik-Katalog
25,51,48,Druck
25,50,1,Druckgrafik
25,178,1,Online-Publikation
25,328,38,Bauwesen
25,114,18,Straße
25,1673,3975,Personenkraftwagen
25,1004,2759,Messgerät
25,1140,2,Bergbau
25,118,2032,Brennkraftmotor
25,3537,1747,Flurförderer mit Hubeinrichtung
25,676,1613,Lastkraftwagen
25,930,1440,Elektromotor
25,1359,1436,elektrisch
25,1018,1403,EDV\
25,566,1297,Reisezugwagen
25,26,1292,Lagereiwesen
25,123,36,Gebäude
25,632,1158,Güterwagen
25,246,1132,Bagger
25,1529,1084,Baumaschine
25,5776,939,Straßenbaumaschine
25,3620,902,elektronisch
25,886,870,Bremse
25,4303,7,Tor
